301;242;175;36;2550.0;x;
302;245;207;130;2551.0;x;
303;250;219;155;2552.0;x;
304;245;193;86;2553.0;x;
305;242;224;186;2554.0;x;
306;252;202;96;2555.0;x;
307;242;215;157;2556.0;x;
308;250;218;152;2557.0;x;
309;242;176;39;2558.0;x;
310;242;191;85;2559.0;x;
311;240;201;122;2560.0;x;
312;245;210;137;2561.0;x;
313;245;209;135;2562.0;x;
314;242;221;177;2563.0;x;
315;242;192;87;2564.0;x;
316;255;206;104;2565.0;x;
317;242;193;90;2566.0;x;
318;252;177;20;2567.0;x;
319;255;204;99;2568.0;x;
320;242;178;44;2569.0;x;
321;255;204;97;2570.0;x;
322;255;229;176;2571.0;x;
323;250;215;142;2572.0;x;
324;242;178;46;2573.0;x;
325;255;230;178;2574.0;x;
326;255;231;181;2575.0;x;
327;250;216;145;2576.0;x;
328;242;193;92;2577.0;x;
329;237;165;14;2578.0;x;
330;255;205;102;2579.0;x;
331;250;217;147;2580.0;x;
332;242;177;41;2581.0;x;
333;242;218;167;2582.0;x;
334;250;232;195;2583.0;x;
335;242;219;169;2584.0;x;
336;242;226;191;2585.0;x;
337;247;168;5;2586.0;x;
338;250;199;95;2587.0;x;
339;250;231;192;2588.0;x;
340;242;226;194;2589.0;x;
341;242;211;145;2590.0;x;
342;242;211;148;2591.0;x;
343;245;206;125;2592.0;x;
344;252;211;124;2593.0;x;
345;247;214;146;2594.0;x;
346;237;168;26;2595.0;x;
347;242;209;140;2596.0;x;
348;247;231;198;2597.0;x;
349;247;174;22;2598.0;x;
350;250;196;85;2599.0;x;
351;252;210;121;2600.0;x;
352;247;212;138;2601.0;x;
353;247;175;25;2602.0;x;
354;245;203;117;2603.0;x;
355;252;209;119;2604.0;x;
356;245;222;174;2605.0;x;
357;245;204;120;2606.0;x;
358;245;199;103;2607.0;x;
359;252;222;159;2608.0;x;
360;247;184;52;2609.0;x;
361;247;183;49;2610.0;x;
362;252;223;161;2611.0;x;
363;247;206;121;2612.0;x;
364;252;224;164;2613.0;x;
365;247;207;124;2614.0;x;
366;252;221;156;2615.0;x;
367;247;205;119;2616.0;x;
368;247;182;47;2617.0;x;
369;247;180;40;2618.0;x;
370;252;220;154;2619.0;x;
371;247;181;45;2620.0;x;
372;252;220;151;2621.0;x;
373;247;181;42;2622.0;x;
374;240;215;163;2623.0;x;
375;240;216;168;2624.0;x;
376;240;212;156;2625.0;x;
377;240;218;172;2626.0;x;
378;240;213;158;2627.0;x;
379;240;204;129;2628.0;x;
380;240;214;161;2629.0;x;
381;240;219;177;2630.0;x;
382;250;221;162;2631.0;x;
383;252;219;149;2632.0;x;
384;245;196;95;2633.0;x;
385;250;222;165;2634.0;x;
386;247;210;131;2635.0;x;
387;247;178;35;2636.0;x;
388;252;218;146;2637.0;x;
389;240;203;127;2638.0;x;
390;247;179;37;2639.0;x;
391;247;204;114;2640.0;x;
392;252;215;139;2641.0;x;
393;245;200;108;2642.0;x;
394;252;215;136;2643.0;x;
395;247;208;126;2644.0;x;
396;245;199;105;2645.0;x;
397;247;173;20;2646.0;x;
398;242;207;133;2647.0;x;
399;250;194;77;2648.0;x;
400;247;218;156;2649.0;x;
401;247;217;153;2650.0;x;
402;245;179;42;2651.0;x;
403;245;177;37;2652.0;x;
404;242;205;128;2653.0;x;
405;240;174;38;2654.0;x;
406;250;195;80;2655.0;x;
407;247;215;148;2656.0;x;
408;245;176;34;2657.0;x;
409;242;208;138;2658.0;x;
410;247;216;151;2659.0;x;
411;245;176;32;2660.0;x;
412;250;195;82;2661.0;x;
413;242;206;131;2662.0;x;
414;245;175;29;2663.0;x;
415;240;176;43;2664.0;x;
416;240;169;22;2665.0;x;
417;242;208;136;2666.0;x;
418;245;174;27;2667.0;x;
419;242;200;114;2668.0;x;
420;250;192;72;2669.0;x;
421;240;175;41;2670.0;x;
422;245;173;24;2671.0;x;
423;250;193;75;2672.0;x;
424;245;172;22;2673.0;x;
425;247;234;208;2674.0;x;
426;247;234;205;2675.0;x;
427;247;218;158;2676.0;x;
428;247;233;203;2677.0;x;
429;247;222;171;2678.0;x;
430;250;191;70;2679.0;x;
431;245;172;20;2680.0;x;
432;245;165;0;2681.0;x;
433;247;219;161;2682.0;x;
434;240;177;46;2683.0;x;
435;247;221;166;2684.0;x;
436;247;236;213;2685.0;x;
437;250;180;35;2686.0;x;
438;250;191;67;2687.0;x;
439;240;177;48;2688.0;x;
440;247;220;163;2689.0;x;
441;240;181;60;2690.0;x;
442;250;181;37;2691.0;x;
443;250;182;42;2692.0;x;
444;240;170;24;2693.0;x;
445;240;180;58;2694.0;x;
446;240;225;194;2695.0;x;
447;129;255;120;2696.0;x;
448;240;179;53;2697.0;x;
449;247;224;176;2698.0;x;
450;240;180;55;2699.0;x;
451;240;182;62;2700.0;x;
452;250;182;40;2701.0;x;
453;240;227;201;2702.0;x;
454;247;223;173;2703.0;x;
455;245;167;5;2704.0;x;
456;247;226;180;2705.0;x;
457;240;226;199;2706.0;x;
458;242;202;119;2707.0;x;
459;245;170;15;2708.0;x;
460;242;203;121;2709.0;x;
461;247;226;183;2710.0;x;
462;250;184;47;2711.0;x;
463;250;185;50;2712.0;x;
464;240;170;26;2713.0;x;
465;250;183;45;2714.0;x;
466;242;204;123;2715.0;x;
467;242;204;126;2716.0;x;
468;247;230;193;2717.0;x;
469;240;221;182;2718.0;x;
470;240;222;184;2719.0;x;
471;240;217;170;2720.0;x;
472;250;186;55;2721.0;x;
473;250;186;52;2722.0;x;
474;237;167;24;2723.0;x;
475;237;167;22;2724.0;x;
476;240;223;189;2725.0;x;
477;240;208;141;2726.0;x;
478;240;224;192;2727.0;x;
479;237;164;12;2728.0;x;
480;237;163;9;2729.0;x;
481;240;208;144;2730.0;x;
482;237;162;5;2731.0;x;
483;237;162;7;2732.0;x;
484;240;219;175;2733.0;x;
485;240;183;65;2734.0;x;
486;240;184;67;2735.0;x;
487;250;189;62;2736.0;x;
488;250;188;60;2737.0;x;
489;240;184;69;2738.0;x;
490;240;185;72;2739.0;x;
491;240;186;74;2740.0;x;
492;240;187;77;2741.0;x;
493;240;188;81;2742.0;x;
494;247;227;185;2743.0;x;
495;240;187;79;2744.0;x;
496;247;229;190;2745.0;x;
497;245;169;12;2746.0;x;
498;240;191;89;2747.0;x;
499;240;229;206;2748.0;x;
500;240;173;34;2749.0;x;
501;247;177;32;2750.0;x;
502;247;214;143;2751.0;x;
503;240;172;31;2752.0;x;
504;240;215;165;2753.0;x;
505;240;223;187;2754.0;x;
506;247;230;195;2755.0;x;
507;240;173;36;2756.0;x;
508;247;177;30;2757.0;x;
509;247;213;141;2758.0;x;
510;247;176;27;2759.0;x;
511;245;225;2;511.0;x;
512;245;235;125;512.0;x;
513;252;249;212;513.0;x;
514;245;235;127;514.0;x;
515;252;239;96;515.0;x;
516;252;249;209;516.0;x;
517;255;239;64;517.0;x;
518;245;224;0;518.0;x;
519;255;240;74;519.0;x;
520;242;233;126;520.0;x;
521;252;240;98;521.0;x;
522;247;244;213;522.0;x;
523;247;244;210;523.0;x;
524;252;248;202;524.0;x;
525;242;230;89;525.0;x;
526;252;249;207;526.0;x;
527;245;231;76;527.0;x;
528;252;240;103;528.0;x;
529;242;231;94;529.0;x;
530;255;239;66;530.0;x;
531;242;221;12;531.0;x;
532;242;227;48;532.0;x;
533;255;239;61;533.0;x;
534;242;231;97;534.0;x;
535;247;244;208;535.0;x;
536;250;241;147;536.0;x;
537;245;230;73;537.0;x;
538;242;233;131;538.0;x;
539;247;237;129;539.0;x;
540;252;236;53;540.0;x;
541;250;229;3;541.0;x;
542;247;230;40;542.0;x;
543;245;234;113;543.0;x;
544;247;242;178;544.0;x;
545;252;236;58;545.0;x;
546;245;234;110;546.0;x;
547;252;236;56;547.0;x;
548;247;241;176;548.0;x;
549;247;237;126;549.0;x;
550;247;230;45;550.0;x;
551;255;240;79;551.0;x;
552;245;235;130;552.0;x;
553;252;249;217;553.0;x;
554;247;237;124;554.0;x;
555;242;233;128;555.0;x;
556;255;240;76;556.0;x;
557;252;249;214;557.0;x;
558;247;230;37;558.0;x;
559;255;244;125;559.0;x;
560;255;244;122;560.0;x;
561;247;238;136;561.0;x;
562;247;238;133;562.0;x;
563;255;241;84;563.0;x;
564;252;236;50;564.0;x;
565;245;235;132;565.0;x;
566;242;234;133;566.0;x;
567;250;229;0;567.0;x;
568;255;241;82;568.0;x;
569;252;247;189;569.0;x;
570;252;236;61;570.0;x;
571;247;238;131;571.0;x;
572;247;230;42;572.0;x;
573;252;237;63;573.0;x;
574;247;243;195;574.0;x;
575;250;240;135;575.0;x;
576;252;248;194;576.0;x;
577;245;233;103;577.0;x;
578;245;238;161;578.0;x;
579;252;237;68;579.0;x;
580;245;233;105;580.0;x;
581;252;237;66;581.0;x;
582;247;234;87;582.0;x;
583;252;246;172;583.0;x;
584;252;246;174;584.0;x;
585;252;245;169;585.0;x;
586;255;237;38;586.0;x;
587;255;237;36;587.0;x;
588;247;234;91;588.0;x;
589;245;238;169;589.0;x;
590;245;237;152;590.0;x;
591;255;236;33;591.0;x;
592;255;236;31;592.0;x;
593;245;238;164;593.0;x;
594;255;236;28;594.0;x;
595;247;240;161;595.0;x;
596;247;234;89;596.0;x;
597;255;235;13;597.0;x;
598;255;235;20;598.0;x;
599;247;236;106;599.0;x;
600;252;244;154;600.0;x;
601;252;245;164;601.0;x;
602;255;236;23;602.0;x;
603;247;240;158;603.0;x;
604;247;234;84;604.0;x;
605;255;237;41;605.0;x;
606;245;237;149;606.0;x;
607;252;246;177;607.0;x;
608;245;239;171;608.0;x;
609;245;237;154;609.0;x;
610;245;238;166;610.0;x;
611;247;240;163;611.0;x;
612;245;239;174;612.0;x;
613;245;240;184;613.0;x;
614;255;236;25;614.0;x;
615;255;242;104;615.0;x;
616;247;235;94;616.0;x;
617;247;236;109;617.0;x;
618;247;241;166;618.0;x;
619;247;236;114;619.0;x;
620;255;242;97;620.0;x;
621;245;240;186;621.0;x;
622;252;246;179;622.0;x;
623;245;237;147;623.0;x;
624;252;235;43;624.0;x;
625;247;236;111;625.0;x;
626;255;242;102;626.0;x;
627;252;235;45;627.0;x;
628;247;236;116;628.0;x;
629;245;236;144;629.0;x;
630;255;242;99;630.0;x;
631;247;241;168;631.0;x;
632;255;242;94;632.0;x;
633;245;236;137;633.0;x;
634;247;241;171;634.0;x;
635;245;236;139;635.0;x;
636;245;236;135;636.0;x;
637;255;241;92;637.0;x;
638;247;241;173;638.0;x;
639;247;237;121;639.0;x;
640;101;174;247;640.0;x;
641;214;255;255;WHITECROSS;x;
642;0;2;130;RESERVED642;x;
643;0;2;131;RESERVED643;x;
644;247;237;119;644.0;x;
645;255;241;89;645.0;x;
646;245;236;142;646.0;x;
647;252;235;48;647.0;x;
648;247;229;32;648.0;x;
649;255;243;117;649.0;x;
650;252;247;182;650.0;x;
651;252;235;38;651.0;x;
652;255;243;115;652.0;x;
653;247;239;148;653.0;x;
654;245;238;159;654.0;x;
655;247;238;138;655.0;x;
656;252;244;146;656.0;x;
657;247;230;35;657.0;x;
658;242;234;135;658.0;x;
659;247;239;146;659.0;x;
660;255;241;87;660.0;x;
661;250;239;120;661.0;x;
662;255;244;120;662.0;x;
663;247;239;143;663.0;x;
664;252;234;35;664.0;x;
665;247;229;27;665.0;x;
666;247;229;25;666.0;x;
667;247;239;151;667.0;x;
668;252;235;40;668.0;x;
669;247;235;96;669.0;x;
670;245;237;157;670.0;x;
671;247;239;153;671.0;x;
672;255;243;112;672.0;x;
673;252;244;149;673.0;x;
674;247;238;141;674.0;x;
675;252;243;144;675.0;x;
676;247;231;47;676.0;x;
677;255;234;5;677.0;x;
678;252;244;156;678.0;x;
679;252;244;151;679.0;x;
680;255;235;18;680.0;x;
681;255;243;110;681.0;x;
682;247;235;101;682.0;x;
683;252;245;159;683.0;x;
684;255;234;8;684.0;x;
685;255;235;15;685.0;x;
686;247;235;99;686.0;x;
687;247;240;156;687.0;x;
688;247;235;104;688.0;x;
689;255;243;107;689.0;x;
690;255;235;10;690.0;x;
691;252;245;161;691.0;x;
692;247;231;49;692.0;x;
693;252;245;167;693.0;x;
694;252;234;28;694.0;x;
695;242;235;147;695.0;x;
696;250;240;127;696.0;x;
697;250;239;125;697.0;x;
698;242;234;140;698.0;x;
699;255;244;127;699.0;x;
700;252;234;30;700.0;x;
701;252;247;184;701.0;x;
702;247;229;30;702.0;x;
703;250;239;122;703.0;x;
704;247;229;22;704.0;x;
705;252;234;33;705.0;x;
706;242;227;51;706.0;x;
707;242;234;145;707.0;x;
708;247;228;20;708.0;x;
709;252;247;187;709.0;x;
710;255;245;130;710.0;x;
711;252;233;25;711.0;x;
712;242;228;53;712.0;x;
713;252;232;5;713.0;x;
714;242;234;143;714.0;x;
715;247;228;17;715.0;x;
716;247;228;15;716.0;x;
717;250;240;130;717.0;x;
718;250;238;107;718.0;x;
719;252;232;13;719.0;x;
720;252;233;15;720.0;x;
721;255;245;140;721.0;x;
722;250;238;105;722.0;x;
723;255;245;138;723.0;x;
724;252;232;10;724.0;x;
725;250;239;117;725.0;x;
726;255;246;143;726.0;x;
727;255;245;135;727.0;x;
728;250;239;115;728.0;x;
729;252;233;18;729.0;x;
730;250;238;110;730.0;x;
731;252;233;20;731.0;x;
732;250;238;112;732.0;x;
733;255;246;145;733.0;x;
734;252;232;8;734.0;x;
735;242;230;87;735.0;x;
736;255;246;148;736.0;x;
737;250;238;102;737.0;x;
738;255;245;133;738.0;x;
739;252;233;23;739.0;x;
740;250;237;100;740.0;x;
741;250;240;132;741.0;x;
742;242;235;150;742.0;x;
743;242;232;118;743.0;x;
744;255;247;155;744.0;x;
745;252;237;73;745.0;x;
746;250;237;92;746.0;x;
747;242;230;80;747.0;x;
748;242;228;58;748.0;x;
749;247;228;12;749.0;x;
750;252;237;71;750.0;x;
751;252;238;76;751.0;x;
752;250;237;95;752.0;x;
753;255;246;153;753.0;x;
754;242;228;56;754.0;x;
755;252;238;78;755.0;x;
756;242;230;85;756.0;x;
757;255;246;150;757.0;x;
758;250;237;97;758.0;x;
759;245;233;100;759.0;x;
760;250;241;137;760.0;x;
761;247;243;190;761.0;x;
762;242;229;77;762.0;x;
763;252;238;83;763.0;x;
764;250;246;200;764.0;x;
765;250;241;140;765.0;x;
766;247;242;188;766.0;x;
767;252;238;81;767.0;x;
768;242;229;75;768.0;x;
769;252;239;86;769.0;x;
770;245;234;120;770.0;x;
771;242;235;154;771.0;x;
772;252;239;88;772.0;x;
773;242;229;73;773.0;x;
774;245;225;10;774.0;x;
775;245;234;117;775.0;x;
776;252;248;197;776.0;x;
777;247;242;185;777.0;x;
778;242;228;61;778.0;x;
779;247;242;183;779.0;x;
780;247;243;193;780.0;x;
781;245;233;108;781.0;x;
782;252;247;192;782.0;x;
783;252;248;204;783.0;x;
784;245;241;198;784.0;x;
785;242;231;102;785.0;x;
786;245;240;193;786.0;x;
787;242;235;152;787.0;x;
788;255;234;3;788.0;x;
789;242;235;157;789.0;x;
790;247;242;180;790.0;x;
791;250;241;142;791.0;x;
792;242;233;121;792.0;x;
793;252;232;3;793.0;x;
794;245;234;115;794.0;x;
795;252;240;101;795.0;x;
796;250;241;145;796.0;x;
797;242;230;92;797.0;x;
798;247;243;198;798.0;x;
799;245;225;7;799.0;x;
800;252;248;199;800.0;x;
801;245;235;122;801.0;x;
802;245;225;5;802.0;x;
803;245;240;196;803.0;x;
804;252;239;93;804.0;x;
805;242;227;46;805.0;x;
806;242;221;10;806.0;x;
807;255;239;69;807.0;x;
808;247;244;205;808.0;x;
809;242;226;41;809.0;x;
810;250;242;150;810.0;x;
811;242;231;99;811.0;x;
812;245;230;71;812.0;x;
813;255;240;71;813.0;x;
814;242;227;43;814.0;x;
815;245;230;69;815.0;x;
816;242;231;106;816.0;x;
817;247;244;203;817.0;x;
818;252;239;91;818.0;x;
819;242;231;104;819.0;x;
820;247;243;200;820.0;x;
821;242;226;34;821.0;x;
822;242;224;17;822.0;x;
823;242;220;5;823.0;x;
824;250;233;50;824.0;x;
825;245;226;17;825.0;x;
826;252;240;106;826.0;x;
827;245;230;66;827.0;x;
828;242;224;10;828.0;x;
829;242;232;111;829.0;x;
830;242;232;114;830.0;x;
831;250;242;155;831.0;x;
832;242;225;22;832.0;x;
833;242;225;24;833.0;x;
834;245;231;78;834.0;x;
835;250;233;52;835.0;x;
836;255;250;191;836.0;x;
837;242;224;19;837.0;x;
838;250;242;152;838.0;x;
839;245;242;210;839.0;x;
840;245;231;81;840.0;x;
841;250;242;157;841.0;x;
842;245;233;98;842.0;x;
843;242;225;27;843.0;x;
844;255;250;194;844.0;x;
845;242;223;2;845.0;x;
846;255;252;219;846.0;x;
847;242;223;7;847.0;x;
848;242;226;36;848.0;x;
849;242;224;12;849.0;x;
850;250;234;57;850.0;x;
851;250;234;62;851.0;x;
852;245;241;206;852.0;x;
853;245;226;20;853.0;x;
854;245;226;15;854.0;x;
855;242;224;15;855.0;x;
856;252;240;108;856.0;x;
857;242;223;5;857.0;x;
858;250;242;160;858.0;x;
859;250;234;55;859.0;x;
860;242;225;29;860.0;x;
861;255;249;189;861.0;x;
862;250;231;25;862.0;x;
863;245;231;83;863.0;x;
864;250;243;162;864.0;x;
865;245;228;44;865.0;x;
866;245;228;46;866.0;x;
867;250;243;170;867.0;x;
868;252;241;116;868.0;x;
869;245;227;27;869.0;x;
870;255;251;204;870.0;x;
871;250;243;172;871.0;x;
872;245;229;51;872.0;x;
873;255;251;201;873.0;x;
874;245;228;49;874.0;x;
875;250;231;22;875.0;x;
876;250;243;167;876.0;x;
877;252;241;114;877.0;x;
878;242;220;0;878.0;x;
879;250;234;60;879.0;x;
880;245;242;211;880.0;x;
881;255;249;181;881.0;x;
882;250;234;65;882.0;x;
883;252;241;111;883.0;x;
884;245;241;203;884.0;x;
885;250;243;165;885.0;x;
886;245;239;176;886.0;x;
887;245;226;24;887.0;x;
888;245;229;56;888.0;x;
889;245;229;59;889.0;x;
890;250;245;187;890.0;x;
891;245;229;61;891.0;x;
892;250;235;67;892.0;x;
893;250;229;5;893.0;x;
894;245;226;22;894.0;x;
895;245;225;12;895.0;x;
896;250;235;70;896.0;x;
897;255;249;178;897.0;x;
